long,lat,calle_nombre,calle_altura,direccion,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3901205118757,-34.6289609098445,MOMPOX,1783,MOMPOX 1783,Constitucion,Comuna 1,1134,C1134ACC
-58.4602780561744,-34.5584334198054,MONROE,2413,MONROE 2413,Belgrano,Comuna 13,1428,C1428BLM
-58.4602780561744,-34.5584334198054,MONROE,2415,MONROE 2415,Belgrano,Comuna 13,1428,C1428BLM
-58.4867363782564,-34.5744260718451,MONROE,5115,MONROE 5115,Villa Urquiza,Comuna 12,1431,C1431CAQ
-58.4482400529959,-34.5582248314366,MONTAÑESES,2014,MONTAÑESES 2014,Belgrano,Comuna 13,1428,C1428AQF
-58.3899714755685,-34.5960300695299,MONTEVIDEO,1092,MONTEVIDEO 1092,Recoleta,Comuna 2,1019,C1019ABV
-58.3884850975097,-34.5920160079507,MONTEVIDEO,1558,MONTEVIDEO 1558,Recoleta,Comuna 2,1018,C1018ACH
-58.3869769537339,-34.5908776258989,MONTEVIDEO,1699,MONTEVIDEO 1699,Retiro,Comuna 1,1021,C1021AAA
-58.3841618959642,-34.5880558378526,MONTEVIDEO,1999,MONTEVIDEO 1999,Retiro,Comuna 1,1021,C1021AAG
-58.3897597016346,-34.5986188049305,MONTEVIDEO,894,MONTEVIDEO 894,Recoleta,Comuna 2,1019,C1019ABR
-58.5215223273369,-34.6544507984756,MONTIEL,1490,MONTIEL 1490,Liniers,Comuna 9,1408,C1408FWD
-58.514416408995,-34.6599046441423,MONTIEL,2080,MONTIEL 2080,Mataderos,Comuna 9,1440,C1440EVL
-58.4767049416803,-34.6891161521406,MONTIEL,5209,MONTIEL 5209,Villa Riachuelo,Comuna 8,1439,C1439HFK
-58.500977169375,-34.5957282508145,"MORAN, PEDRO",3250,"MORAN, PEDRO 3250",Villa Devoto,Comuna 11,1419,C1419HKF
-58.5270569882287,-34.6122435211022,"MORAN, PEDRO",5284,"MORAN, PEDRO 5284",Villa Devoto,Comuna 11,1419,C1419HLX
-58.453089266369,-34.6249108466461,,17,MORELOS 17,,,,
-58.3820978220966,-34.6119053850297,MORENO,1109,MORENO 1109,Monserrat,Comuna 1,1091,C1091AAW
-58.3851817530812,-34.6121599122402,MORENO,1329,MORENO 1329,Monserrat,Comuna 1,1091,C1091ABA
-58.3919400490875,-34.6126407470972,MORENO,1801,MORENO 1801,Balvanera,Comuna 3,1094,C1094ABA
-58.3948703687071,-34.61285494509,MORENO,2005,MORENO 2005,Balvanera,Comuna 3,1094,C1094ABE
-58.3976910261343,-34.6130277842139,MORENO,2213,MORENO 2213,Balvanera,Comuna 3,1094,C1094ABI
-58.4003905140811,-34.6131673025443,MORENO,2405,MORENO 2405,Balvanera,Comuna 3,1094,C1094ABM
-58.4034338198432,-34.6133266918415,MORENO,2605,MORENO 2605,Balvanera,Comuna 3,1094,C1094ABQ
-58.3793657759601,-34.6117269869616,MORENO,919,MORENO 919,Monserrat,Comuna 1,1091,C1091AAS
-58.3795872796928,-34.6117409490352,MORENO,931,MORENO 931,Monserrat,Comuna 1,1091,C1091AAS
-58.4771581851616,-34.6254341767496,MORON,3276,MORON 3276,Floresta,Comuna 10,1406,C1406FVT
-58.5105948473408,-34.5912998311322,MOSCONI GENERAL AV.,3525,MOSCONI GENERAL AV. 3525,Villa Devoto,Comuna 11,1419,C1419ERB
-58.5104850556521,-34.5914330941007,MOSCONI GENERAL AV.,3538,MOSCONI GENERAL AV. 3538,Villa Devoto,Comuna 11,1419,C1419ERO
-58.5106495776727,-34.59149726648,MOSCONI GENERAL AV.,3578,MOSCONI GENERAL AV. 3578,Villa Devoto,Comuna 11,1419,C1419ERO
-58.4906074643133,-34.6429420214484,MOZART,512,MOZART 512,Parque Avellaneda,Comuna 9,1407,C1407IUL
-58.4490595203706,-34.5975223107845,MUÑECAS,1157,MUÑECAS 1157,Villa Crespo,Comuna 15,1414,C1414AEI
-58.4459935992823,-34.6004286483314,MUÑECAS,820,MUÑECAS 820,Villa Crespo,Comuna 15,1414,C1414AED
-58.4468969109787,-34.5994732138291,MUÑECAS,923,MUÑECAS 923,Villa Crespo,Comuna 15,1414,C1414AEE
-58.4241994067384,-34.6320614406199,MUÑIZ,1590,MUÑIZ 1590,Boedo,Comuna 5,1255,C1255ACJ
-58.5187803181283,-34.6393933620011,,11,MURGUIONDO 11,,,,
-58.5043959909602,-34.6539777950205,MURGUIONDO,1627,MURGUIONDO 1627,Mataderos,Comuna 9,1440,C1440CNK
-58.4755625553216,-34.6770993736372,MURGUIONDO,4181,MURGUIONDO 4181,Villa Lugano,Comuna 8,1439,C1439FTA
-58.4750778741072,-34.6774726739098,MURGUIONDO,4215,MURGUIONDO 4215,Villa Lugano,Comuna 8,1439,C1439FTC
-58.4750652030748,-34.6774825501079,MURGUIONDO,4221,MURGUIONDO 4221,Villa Lugano,Comuna 8,1439,C1439FTC
-58.4743507905691,-34.6780432547209,MURGUIONDO,4327,MURGUIONDO 4327,Villa Lugano,Comuna 8,1439,C1439FTE
-58.4732170543128,-34.6789287273246,MURGUIONDO,4411,MURGUIONDO 4411,Villa Lugano,Comuna 8,1439,C1439FTG
-58.4467707722374,-34.597857236988,MURILLO,1013,MURILLO 1013,Villa Crespo,Comuna 15,1414,C1414AFK
-58.4473111698677,-34.597364639594,MURILLO,1081,MURILLO 1081,Villa Crespo,Comuna 15,1414,C1414AFK
-58.4478207328518,-34.5969018557602,MURILLO,1121,MURILLO 1121,Villa Crespo,Comuna 15,1414,C1414AFM
-58.4478402359464,-34.5968842015635,MURILLO,1125,MURILLO 1125,Villa Crespo,Comuna 15,1414,C1414AFM
-58.4441259114442,-34.6003906249939,MURILLO,720,MURILLO 720,Villa Crespo,Comuna 15,1414,C1414AFF
-58.4446688013173,-34.5998992252885,MURILLO,800,MURILLO 800,Villa Crespo,Comuna 15,1414,C1414AFF
-58.4450132848517,-34.5995871817026,MURILLO,820,MURILLO 820,Villa Crespo,Comuna 15,1414,C1414AFH
-58.4981850743307,-34.5961955295159,NAVARRO,3145,NAVARRO 3145,Agronomia,Comuna 15,1419,C1419HTI
-58.4871660194068,-34.5978477822077,NAZARRE,2552,NAZARRE 2552,Villa Del Parque,Comuna 11,1417,C1417DWB
-58.435193626949,-34.5676627981409,"NEWBERY, JORGE",1759,"NEWBERY, JORGE 1759",Palermo,Comuna 14,1426,C1426CXE
-58.4357173650466,-34.5684052229621,"NEWBERY, JORGE",1820,"NEWBERY, JORGE 1820",Palermo,Comuna 14,1426,C1426CXH
-58.4409717800711,-34.5724149329344,"NEWBERY, JORGE",2410,"NEWBERY, JORGE 2410",Palermo,Comuna 14,1426,C1426CXT
-58.4409686259469,-34.5724117475604,"NEWBERY, JORGE",2416,"NEWBERY, JORGE 2416",Palermo,Comuna 14,1426,C1426CXT
-58.4323853572229,-34.5825912587803,NICARAGUA,5440,NICARAGUA 5440,Palermo,Comuna 14,1414,C1414BWB
-58.4835612990104,-34.5982070287208,NOGOYA,2404,NOGOYA 2404,Villa Del Parque,Comuna 11,1417,C1417FMB
-58.4671177938384,-34.5495492550132,NUÑEZ,2364,NUÑEZ 2364,Nu\u00f1ez,Comuna 13,1429,C1429BWH
-58.4674237905627,-34.5497015616435,NUÑEZ,2398,NUÑEZ 2398,Nu\u00f1ez,Comuna 13,1429,C1429BWH
-58.4674311678493,-34.5500571664238,NUÑEZ,2401,NUÑEZ 2401,Nu\u00f1ez,Comuna 13,1429,C1429BWI
-58.4673945549423,-34.5501237318356,NUÑEZ,2402,NUÑEZ 2402,Nu\u00f1ez,Comuna 13,1429,C1429BWJ
-58.5174360883377,-34.5893904087511,OBISPO SAN ALBERTO,3784,OBISPO SAN ALBERTO 3784,Villa Devoto,Comuna 11,1419,C1419FFX
-58.5174360883377,-34.5893904087511,OBISPO SAN ALBERTO,3786,OBISPO SAN ALBERTO 3786,Villa Devoto,Comuna 11,1419,C1419FFX
-58.4537623795804,-34.5589789720716,O'HIGGINS,2200,O'HIGGINS 2200,Belgrano,Comuna 13,1428,C1428AGH
-58.4519589146459,-34.5666259190246,"OLAGUER Y FELIU, VIRREY",2407,"OLAGUER Y FELIU, VIRREY 2407",Colegiales,Comuna 13,1426,C1426EBA
-58.4520609512557,-34.5667562475839,"OLAGUER Y FELIU, VIRREY",2431,"OLAGUER Y FELIU, VIRREY 2431",Colegiales,Comuna 13,1426,C1426EBA
-58.3595121978544,-34.6366277410257,OLAVARRIA,486,OLAVARRIA 486,Boca,Comuna 4,1162,C1162ABJ
-58.3609614067594,-34.637214097182,OLAVARRIA,584,OLAVARRIA 584,Boca,Comuna 4,1162,C1162ABL
-58.3623964680027,-34.6377972929443,OLAVARRIA,684,OLAVARRIA 684,Boca,Comuna 4,1162,C1162ABN
-58.3636251874431,-34.6383035232788,OLAVARRIA,770,OLAVARRIA 770,Boca,Comuna 4,1162,C1162ABP
-58.5195812184829,-34.6541114978235,"OLAVARRIETA, DIEGO DE",1407,"OLAVARRIETA, DIEGO DE 1407",Mataderos,Comuna 9,1440,C1440EUA
-58.4581420227347,-34.5600216407495,OLAZABAL,2393,OLAZABAL 2393,Belgrano,Comuna 13,1428,C1428DHF
-58.4585703468671,-34.5602735514638,OLAZABAL,2411,OLAZABAL 2411,Belgrano,Comuna 13,1428,C1428DHG
-58.4585703468671,-34.5602735514638,OLAZABAL,2415,OLAZABAL 2415,Belgrano,Comuna 13,1428,C1428DHG
-58.4835009895663,-34.5752103901601,OLAZABAL AV.,4850,OLAZABAL AV. 4850,Villa Urquiza,Comuna 12,1431,C1431CGR
-58.4845641537814,-34.5758102712229,OLAZABAL AV.,4958,OLAZABAL AV. 4958,Villa Urquiza,Comuna 12,1431,C1431CGS
-58.4835009895663,-34.5752103901601,OLAZABAL AV.,4848,OLAZABAL AV. 4848,Villa Urquiza,Comuna 12,1431,C1431CGR
-58.4846538597679,-34.575861658309,OLAZABAL AV.,4984,OLAZABAL AV. 4984,Villa Urquiza,Comuna 12,1431,C1431CGS
-58.4855578632198,-34.5763802847577,OLAZABAL AV.,5068,OLAZABAL AV. 5068,Villa Urquiza,Comuna 12,1431,C1431CGT
-58.4867429612077,-34.5769020910201,OLAZABAL AV.,5187,OLAZABAL AV. 5187,Villa Urquiza,Comuna 12,1431,C1431CGH
-58.4876874532596,-34.5776092608646,OLAZABAL AV.,5288,OLAZABAL AV. 5288,Villa Urquiza,Comuna 12,1431,C1431CGV
-58.488502462474,-34.5780799247923,OLAZABAL AV.,5344,OLAZABAL AV. 5344,Villa Urquiza,Comuna 12,1431,C1431CGW
-58.517221829356,-34.6396951393629,,40,OLIDEN 40,,,,
-58.5174331418069,-34.6392348004397,,1,OLIDEN 1,,,,
-58.5043222163126,-34.6527709998203,OLIDEN,1484,OLIDEN 1484,Mataderos,Comuna 9,1440,C1440CQD
-58.4902787545692,-34.6641881940502,OLIDEN,2786,OLIDEN 2786,Mataderos,Comuna 9,1440,C1440CRD
-58.4911741061318,-34.6358216582507,,12,OLIVIERI 12,,,,
-58.4371193086798,-34.5642915714065,OLLEROS AV.,1680,OLLEROS AV. 1680,Palermo,Comuna 14,1426,C1426CRD
-58.4380448357394,-34.5647802413065,OLLEROS AV.,1759,OLLEROS AV. 1759,Palermo,Comuna 14,1426,C1426CRE
-58.438055272811,-34.5651238439058,OLLEROS AV.,1790,OLLEROS AV. 1790,Palermo,Comuna 14,1426,C1426CRF
-58.4438200216801,-34.5700183295387,OLLEROS,2383,OLLEROS 2383,Palermo,Comuna 14,1426,C1426CRQ
-58.4441052935193,-34.5708147047268,OLLEROS,2423,OLLEROS 2423,Colegiales,Comuna 13,1426,C1426CRS
-58.4895405358174,-34.6354565542885,,12,"OLMOS, JUAN FRANCISCO 12",,,,
-58.4603773115334,-34.6061732812252,"OROÑO, NICASIO",1688,"OROÑO, NICASIO 1688",Caballito,Comuna 6,1416,C1416BZL
-58.4614296041168,-34.6041527679919,"OROÑO, NICASIO",1960,"OROÑO, NICASIO 1960",Villa Gral. Mitre,Comuna 11,1416,C1416BZR
-58.4613229411668,-34.603440986068,"OROÑO, NICASIO",2009,"OROÑO, NICASIO 2009",Paternal,Comuna 15,1416,C1416BZS
-58.4613229411668,-34.603440986068,"OROÑO, NICASIO",2015,"OROÑO, NICASIO 2015",Paternal,Comuna 15,1416,C1416BZS
-58.4613229411668,-34.603440986068,"OROÑO, NICASIO",2021,"OROÑO, NICASIO 2021",Paternal,Comuna 15,1416,C1416BZS
-58.4325541436949,-34.5702786408334,ORTEGA Y GASSET,1816,ORTEGA Y GASSET 1816,Palermo,Comuna 14,1426,C1426DHH
-58.4052715995274,-34.5832471137253,ORTIZ DE OCAMPO,2514,ORTIZ DE OCAMPO 2514,Palermo,Comuna 14,1425,C1425DSN
-58.4320912552587,-34.6151528106607,,90,OTAMENDI 90,,,,
-58.3937545365517,-34.5919663651978,"PACHECO DE MELO, JOSE ANDRES",1898,"PACHECO DE MELO, JOSE ANDRES 1898",Recoleta,Comuna 2,1126,C1126AAB
-58.399651554593,-34.5878869310672,"PACHECO DE MELO, JOSE ANDRES",2480,"PACHECO DE MELO, JOSE ANDRES 2480",Recoleta,Comuna 2,1425,C1425AUB
-58.4462127119609,-34.5967633604521,PADILLA,1060,PADILLA 1060,Villa Crespo,Comuna 15,1414,C1414AGR
-58.4408787454468,-34.6016603313485,PADILLA,460,PADILLA 460,Villa Crespo,Comuna 15,1414,C1414AGF
-58.4756818841897,-34.6227266900289,PAEZ,3027,PAEZ 3027,Flores,Comuna 7,1406,C1406FRA
-58.477622475852,-34.6232395422573,PAEZ,3203,PAEZ 3203,Floresta,Comuna 10,1406,C1406FRE
-58.3608459229217,-34.6379807071724,PALOS,790,PALOS 790,Boca,Comuna 4,1160,C1160ACL
-58.4460851600909,-34.5687831312709,PALPA,2378,PALPA 2378,Palermo,Comuna 14,1426,C1426DOB
-58.446352640077,-34.5689190885559,PALPA,2395,PALPA 2395,Palermo,Comuna 14,1426,C1426DOA
-58.4467993527615,-34.569435189331,PALPA,2411,PALPA 2411,Colegiales,Comuna 13,1426,C1426DOC
-58.4292312143781,-34.5807123716938,PARAGUAY,5017,PARAGUAY 5017,Palermo,Comuna 14,1425,C1425BTC
-58.3884097203463,-34.5955232946042,PARANA,1111,PARANA 1111,Recoleta,Comuna 2,1018,C1018ADC
-58.3882794864236,-34.5968693216117,PARANA,1013,PARANA 1013,Recoleta,Comuna 2,1018,C1018ADA
-58.3884097203463,-34.5955232946042,PARANA,1113,PARANA 1113,Recoleta,Comuna 2,1018,C1018ADC
-58.3885458460119,-34.5943983569907,PARANA,1217,PARANA 1217,Recoleta,Comuna 2,1018,C1018ADE
-58.3879331864952,-34.6054582647797,PARANA,300,PARANA 300,San Nicolas,Comuna 1,1017,C1017AAF
-58.3878607117394,-34.6052284500051,PARANA,305,PARANA 305,San Nicolas,Comuna 1,1017,C1017AAG
-58.3876629600221,-34.6083741844273,,43,PARANA 43,,,,
-58.3879208008449,-34.6026484259686,PARANA,505,PARANA 505,San Nicolas,Comuna 1,1017,C1017AAK
-58.3880094289027,-34.6014902754576,PARANA,615,PARANA 615,San Nicolas,Comuna 1,1017,C1017AAM
-58.3880112230124,-34.601455313206,PARANA,621,PARANA 621,San Nicolas,Comuna 1,1017,C1017AAM
-58.3880686675166,-34.6003084807771,PARANA,725,PARANA 725,San Nicolas,Comuna 1,1017,C1017AAO
-58.3880686675166,-34.6003084807771,PARANA,727,PARANA 727,San Nicolas,Comuna 1,1017,C1017AAO
-58.388080140548,-34.6000083930047,PARANA,751,PARANA 751,San Nicolas,Comuna 1,1017,C1017AAO
-58.3881798918888,-34.5980590377453,PARANA,921,PARANA 921,Recoleta,Comuna 2,1017,C1017AAS
-58.4698579322696,-34.5466296436525,PAROISSIEN,2399,PAROISSIEN 2399,Nu\u00f1ez,Comuna 13,1429,C1429CXI
-58.4705201787885,-34.5470653184141,PAROISSIEN,2471,PAROISSIEN 2471,Saavedra,Comuna 12,1429,C1429CXK
-58.439078221495,-34.6191701491926,,11,PARRAL 11,,,,
-58.3975091671084,-34.6099237270467,,8,PASCO 8,,,,
-58.3974419640147,-34.610520365932,,90,PASCO 90,,,,
-58.4033944077679,-34.6080124285201,PASO,157,PASO 157,Balvanera,Comuna 3,1031,C1031ABC
-58.4033963081088,-34.6079801983972,PASO,159,PASO 159,Balvanera,Comuna 3,1031,C1031ABC
-58.403398207358,-34.6079479682734,PASO,161,PASO 161,Balvanera,Comuna 3,1031,C1031ABC
-58.403400107696,-34.6079157381501,PASO,163,PASO 163,Balvanera,Comuna 3,1031,C1031ABC
-58.4034701086673,-34.6067582118569,PASO,263,PASO 263,Balvanera,Comuna 3,1031,C1031ABE
-58.4034701086673,-34.6067582118569,PASO,265,PASO 265,Balvanera,Comuna 3,1031,C1031ABE
-58.4035254163019,-34.6058181708922,PASO,339,PASO 339,Balvanera,Comuna 3,1031,C1031ABG
-58.4035302353922,-34.6057363250008,PASO,341,PASO 341,Balvanera,Comuna 3,1031,C1031ABG
-58.4035528449427,-34.6053467777912,PASO,371,PASO 371,Balvanera,Comuna 3,1031,C1031ABG
-58.4035528449427,-34.6053467777912,PASO,373,PASO 373,Balvanera,Comuna 3,1031,C1031ABG
-58.4033133076868,-34.6093753831333,,43,PASO 43,,,,
-58.4036010081371,-34.6045491204103,PASO,411,PASO 411,Balvanera,Comuna 3,1031,C1031ABI
-58.4035977490648,-34.6045435650465,PASO,413,PASO 413,Balvanera,Comuna 3,1031,C1031ABI
-58.4032886495206,-34.6098000185502,,5,PASO 5,,,,
-58.40355182931,-34.6020925652004,PASO,595,PASO 595,Balvanera,Comuna 3,1031,C1031ABK
-58.4035230716096,-34.6018156533436,PASO,607,PASO 607,Balvanera,Comuna 3,1031,C1031ABM
-58.4033707238721,-34.6008296345776,PASO,707,PASO 707,Balvanera,Comuna 3,1031,C1031ABO
-58.4032079700825,-34.5998203693907,PASO,755,PASO 755,Balvanera,Comuna 3,1031,C1031ABO
-58.3991954083625,-34.6077842462907,PASTEUR,157,PASTEUR 157,Balvanera,Comuna 3,1028,C1028AAC
-58.3991954083625,-34.6077842462907,PASTEUR,159,PASTEUR 159,Balvanera,Comuna 3,1028,C1028AAC
-58.3991954083625,-34.6077842462907,PASTEUR,161,PASTEUR 161,Balvanera,Comuna 3,1028,C1028AAC
-58.3991954083625,-34.6077842462907,PASTEUR,163,PASTEUR 163,Balvanera,Comuna 3,1028,C1028AAC
-58.399246974928,-34.6067083897722,PASTEUR,247,PASTEUR 247,Balvanera,Comuna 3,1028,C1028AAE
-58.399246974928,-34.6067083897722,PASTEUR,249,PASTEUR 249,Balvanera,Comuna 3,1028,C1028AAE
-58.399246974928,-34.6067083897722,PASTEUR,251,PASTEUR 251,Balvanera,Comuna 3,1028,C1028AAE
-58.3992482455719,-34.6066876509608,PASTEUR,253,PASTEUR 253,Balvanera,Comuna 3,1028,C1028AAE
-58.3992495151242,-34.6066669130502,PASTEUR,255,PASTEUR 255,Balvanera,Comuna 3,1028,C1028AAE
-58.3993768608484,-34.6052865984652,PASTEUR,355,PASTEUR 355,Balvanera,Comuna 3,1028,C1028AAG
-58.3993768608484,-34.6052865984652,PASTEUR,357,PASTEUR 357,Balvanera,Comuna 3,1028,C1028AAG
-58.3993845304952,-34.6052148747019,PASTEUR,359,PASTEUR 359,Balvanera,Comuna 3,1028,C1028AAG
-58.3993845304952,-34.6052148747019,PASTEUR,361,PASTEUR 361,Balvanera,Comuna 3,1028,C1028AAG
-58.3993845304952,-34.6052148747019,PASTEUR,363,PASTEUR 363,Balvanera,Comuna 3,1028,C1028AAG
-58.3991098824723,-34.6091009158138,,45,PASTEUR 45,,,,
-58.3991144226285,-34.6090505203899,,47,PASTEUR 47,,,,
-58.399118962779,-34.6090001249655,,49,PASTEUR 49,,,,
-58.399118962779,-34.6090001249655,,51,PASTEUR 51,,,,
-58.399118962779,-34.6090001249655,,53,PASTEUR 53,,,,
-58.399447594186,-34.6044459141921,PASTEUR,409,PASTEUR 409,Balvanera,Comuna 3,1028,C1028AAI
-58.3995438125593,-34.6031029755168,PASTEUR,517,PASTEUR 517,Balvanera,Comuna 3,1028,C1028AAK
-58.3991702373756,-34.6095322960003,,6,PASTEUR 6,,,,
-58.3997744544163,-34.6009908399728,PASTEUR,705,PASTEUR 705,Balvanera,Comuna 3,1028,C1028AAO
-58.3981189926642,-34.6369704006573,PATAGONES,2580,PATAGONES 2580,Parque Patricios,Comuna 4,1282,C1282ACD
-58.4087229160025,-34.5814902211645,PAUNERO,2790,PAUNERO 2790,Palermo,Comuna 14,1425,C1425DIB
-58.4083991793366,-34.5806507469067,PAUNERO,2888,PAUNERO 2888,Palermo,Comuna 14,1425,C1425DID
-58.4083894330878,-34.580629507213,PAUNERO,2890,PAUNERO 2890,Palermo,Comuna 14,1425,C1425DID
-58.3840136829597,-34.6260758873209,PAVON,1280,PAVON 1280,Constitucion,Comuna 1,1151,C1151ABD
-58.3854884355516,-34.6261354593148,PAVON,1386,PAVON 1386,Constitucion,Comuna 1,1151,C1151ABF
-58.3870045393983,-34.6261977687043,PAVON,1490,PAVON 1490,Constitucion,Comuna 1,1151,C1151ABH
-58.3877549836258,-34.6261872570704,PAVON,1550,PAVON 1550,Constitucion,Comuna 1,1151,C1151ABJ
-58.3890417333286,-34.6262054025803,PAVON,1660,PAVON 1660,Constitucion,Comuna 1,1151,C1151ABL
-58.3905995469114,-34.6263197451548,PAVON,1776,PAVON 1776,Constitucion,Comuna 1,1151,C1151ABN
-58.4010201256982,-34.6274687066154,PAVON,2582,PAVON 2582,San Cristobal,Comuna 3,1248,C1248AAU
-58.4010371821228,-34.6274705704,PAVON,2584,PAVON 2584,San Cristobal,Comuna 3,1248,C1248AAU
-58.4016411471342,-34.6274457132645,PAVON,2621,PAVON 2621,San Cristobal,Comuna 3,1248,C1248AAI
-58.4532641334815,-34.6116343437253,PAYSANDU,1071,PAYSANDU 1071,Caballito,Comuna 6,1405,C1405ANM
-58.4583355219494,-34.604781901509,PAYSANDU,1688,PAYSANDU 1688,Caballito,Comuna 6,1416,C1416CDL
-58.4585816784816,-34.604056824083,PAYSANDU,1822,PAYSANDU 1822,Paternal,Comuna 15,1416,C1416CDP
-58.503436533568,-34.6188863207008,"PAZ, MARCOS",2180,"PAZ, MARCOS 2180",Monte Castro,Comuna 10,1407,C1407CSN
-58.5140341678153,-34.607728171922,"PAZ, MARCOS",3478,"PAZ, MARCOS 3478",Villa Devoto,Comuna 11,1417,C1417BHZ
-58.4658743507634,-34.5509588573624,"PEDRAZA, MANUELA",2365,"PEDRAZA, MANUELA 2365",Nu\u00f1ez,Comuna 13,1429,C1429CCI
-58.4661113315437,-34.5510773898777,"PEDRAZA, MANUELA",2389,"PEDRAZA, MANUELA 2389",Nu\u00f1ez,Comuna 13,1429,C1429CCI
-58.4662182551232,-34.5512364387237,"PEDRAZA, MANUELA",2400,"PEDRAZA, MANUELA 2400",Nu\u00f1ez,Comuna 13,1429,C1429CCJ
-58.3813446335357,-34.5964727556994,"PELLEGRINI, CARLOS",1011,"PELLEGRINI, CARLOS 1011",Retiro,Comuna 1,1009,C1009ABU
-58.3814260141406,-34.5950919087425,"PELLEGRINI, CARLOS",1115,"PELLEGRINI, CARLOS 1115",Retiro,Comuna 1,1009,C1009ABW
-58.3814989945609,-34.5938954316948,"PELLEGRINI, CARLOS",1217,"PELLEGRINI, CARLOS 1217",Retiro,Comuna 1,1009,C1009ABY
-58.3815471083807,-34.5926386718095,"PELLEGRINI, CARLOS",1317,"PELLEGRINI, CARLOS 1317",Retiro,Comuna 1,1011,C1011AAA
-58.3809424705819,-34.6033718571157,"PELLEGRINI, CARLOS",425,"PELLEGRINI, CARLOS 425",San Nicolas,Comuna 1,1009,C1009ABI
-58.3810674164036,-34.6012066365784,"PELLEGRINI, CARLOS",611,"PELLEGRINI, CARLOS 611",San Nicolas,Comuna 1,1009,C1009ABM
-58.3812181256178,-34.6003082298283,"PELLEGRINI, CARLOS",700,"PELLEGRINI, CARLOS 700",San Nicolas,Comuna 1,1009,C1009ABN
-58.3812117205288,-34.598811847702,"PELLEGRINI, CARLOS",811,"PELLEGRINI, CARLOS 811",Retiro,Comuna 1,1009,C1009ABQ
-58.3812198798055,-34.5987062139614,"PELLEGRINI, CARLOS",821,"PELLEGRINI, CARLOS 821",Retiro,Comuna 1,1009,C1009ABQ
-58.3812247764513,-34.5986428340772,"PELLEGRINI, CARLOS",833,"PELLEGRINI, CARLOS 833",Retiro,Comuna 1,1009,C1009ABQ
-58.3813091630712,-34.5975026200141,"PELLEGRINI, CARLOS",917,"PELLEGRINI, CARLOS 917",Retiro,Comuna 1,1009,C1009ABS
-58.3950603198758,-34.5925100870017,PEÑA,2015,PEÑA 2015,Recoleta,Comuna 2,1126,C1126ABA
-58.3961396373396,-34.5916288816564,PEÑA,2117,PEÑA 2117,Recoleta,Comuna 2,1126,C1126ABC
-58.4009858504853,-34.5836472089023,PEREYRA LUCENA,2523,PEREYRA LUCENA 2523,Palermo,Comuna 14,1425,C1425EDA
-58.4010496928041,-34.5837355476451,PEREYRA LUCENA,2515,PEREYRA LUCENA 2515,Palermo,Comuna 14,1425,C1425EDA
-58.4744888098198,-34.6324249046921,,7,PERGAMINO 7,,,,
-58.4661933246191,-34.6452687976661,PERGAMINO,1291,PERGAMINO 1291,Parque Avellaneda,Comuna 9,1406,C1406FHY
-58.4657952968893,-34.6455813331377,PERGAMINO,1313,PERGAMINO 1313,Parque Avellaneda,Comuna 9,1406,C1406FIA
-58.3851691067198,-34.6063282168519,"PERON, JUAN DOMINGO, TTE. GENERAL",1305,"PERON, JUAN DOMINGO, TTE. GENERAL 1305",San Nicolas,Comuna 1,1038,C1038ABA
-58.3879509998307,-34.6065129085821,"PERON, JUAN DOMINGO, TTE. GENERAL",1501,"PERON, JUAN DOMINGO, TTE. GENERAL 1501",San Nicolas,Comuna 1,1037,C1037ACC
-58.3894418102122,-34.6066067929166,"PERON, JUAN DOMINGO, TTE. GENERAL",1603,"PERON, JUAN DOMINGO, TTE. GENERAL 1603",San Nicolas,Comuna 1,1037,C1037ACE
-58.389458159631,-34.6066078303757,"PERON, JUAN DOMINGO, TTE. GENERAL",1605,"PERON, JUAN DOMINGO, TTE. GENERAL 1605",San Nicolas,Comuna 1,1037,C1037ACE
-58.3937126054695,-34.6068966954397,"PERON, JUAN DOMINGO, TTE. GENERAL",1901,"PERON, JUAN DOMINGO, TTE. GENERAL 1901",Balvanera,Comuna 3,1040,C1040AAC
-58.398028582907,-34.6072009820387,"PERON, JUAN DOMINGO, TTE. GENERAL",2203,"PERON, JUAN DOMINGO, TTE. GENERAL 2203",Balvanera,Comuna 3,1040,C1040AAI
-58.4008298583327,-34.6073668657804,"PERON, JUAN DOMINGO, TTE. GENERAL",2401,"PERON, JUAN DOMINGO, TTE. GENERAL 2401",Balvanera,Comuna 3,1040,C1040AAM
-58.4049869566133,-34.6076050500718,"PERON, JUAN DOMINGO, TTE. GENERAL",2711,"PERON, JUAN DOMINGO, TTE. GENERAL 2711",Balvanera,Comuna 3,1040,C1040AAS
-58.3981528781942,-34.6072102128161,"PERON, JUAN DOMINGO, TTE. GENERAL",2227,"PERON, JUAN DOMINGO, TTE. GENERAL 2227",Balvanera,Comuna 3,1040,C1040AAI
-58.3981679806151,-34.6072112268138,"PERON, JUAN DOMINGO, TTE. GENERAL",2229,"PERON, JUAN DOMINGO, TTE. GENERAL 2229",Balvanera,Comuna 3,1040,C1040AAI
-58.3981830830365,-34.6072122408096,"PERON, JUAN DOMINGO, TTE. GENERAL",2231,"PERON, JUAN DOMINGO, TTE. GENERAL 2231",Balvanera,Comuna 3,1040,C1040AAI
