estado_est;estado_est_desc;sector;sector_desc;cue;anexo;cueanexo;cui;estado_loc;estado_loc_desc;email;nombre_est;nombre_loc;barrio;calle;num;point_x;point_y;de;comuna;mingob;d_mingob;depfun;d_depfun;tipest;d_tipest;Oferta_CABA;Oferta_CABA_cod
1;activo;1;Estatal;200075;00;20007500;200810;1;activo;dei_jind8_de18@bue.edu.ar;JIN D DE 18 EL JARDÍN DE LAS CALLES ROMÁNTICAS;JIN D DE 18 (ESC. PRIM. N° 08 DE 18) EL JARDÍN DE LAS CALLES ROMÁNTICAS;VILLA LURO;CNEL. PEDRO CALDERON DE LA BARCA;157;96986,1843;99256,95531;18;10;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín de infantes;JardCom
1;activo;1;Estatal;200075;01;20007501;200809;1;activo;dei_JIND8_DE18@bue.edu.ar;JIN D DE 18 EL JARDÍN DE LAS CALLES ROMÁNTICAS;JIN D DE 18 (ESC. PRIM. Nº 07 DE 18) EL JARDÍN DE LAS CALLES ROMÁNTICAS;VILLA LURO;AVDA. RIVADAVIA;9799;96462,1889;99081,98131;18;10;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín de infantes;JardCom
1;activo;1;Estatal;200075;02;20007502;200812;1;activo;dei_JIND8_DE18@bue.edu.ar;JIN D DE 18 EL JARDÍN DE LAS CALLES ROMÁNTICAS;JIN D DE 18 (ESC. PRIM. N° 10 DE 18)EL JARDÍN DE LAS CALLES ROMÁNTICAS;VELEZ SARSFIELD;DR. LUIS BELAUSTEGUI;4949;96735,2135;99816,95321;18;10;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín de infantes;JardCom
1;activo;1;Estatal;200076;00;20007600;200231;1;activo;dei_jic3_de5@bue.edu.ar;JIC Nº 03 DE 05;JIC Nº 03 DE 05;BARRACAS;LUZURIAGA;1571;106964,1615;97339,06261;05;04;1;Ministerio de Educación;10;Dirección de Educación Inicial;1012;Jardines de Infantes Comunes (JIC);Nivel inicial común - Jardín de infantes;JardCom
1;activo;1;Estatal;200077;00;20007700;200242;1;activo;dep_epc20_de5@bue.edu.ar;NIEVES ESCALADA DE OROMI;NIEVES ESCALADA DE OROMI;BARRACAS;SAN ANTONIO;682;107851,8985;97690,81841;05;04;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;2;Privada;200078;00;20007800;200352;1;activo;INFO@PIOIX.EDU.AR/SECRETARIA@PIOIX.EDU.AR;INSTITUTO PIO IX;INSTITUTO PIO IX;ALMAGRO;YAPEYU;197;103804,5584;101643,4752;06;05;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común;SecCom
1;activo;1;Estatal;200079;00;20007900;200827;1;activo;dem_col13_de18@bue.edu.ar;COLEGIO Nº 13 CNEL.DE MARINA TOMAS ESPORA DE 18;COLEGIO Nº 13 CNEL.DE MARINA TOMAS ESPORA DE 18;LINIERS;GALLARDO;149;94463,4659;99063,39111;18;09;1;Ministerio de Educación;31;Dirección de Educación Media;3132;Colegios;Nivel secundario común;SecCom
1;activo;1;Estatal;200080;00;20008000;200834;1;activo;EDREC18_DE18@BUE.EDU.AR;ESCUELA INTEGRAL INTERDISCIPLINARIA N°18 DE 18;ESCUELA INTEGRAL INTERDISCIPLINARIA N°18 DE 18;FLORESTA;SAN BLAS;4356;96953,2506;100816,9213;18;10;1;Ministerio de Educación;50;Dirección de Educación Especial;5051;Escuelas Integrales Interdisciplinarias;Nivel primario especial, Integración de modalidad especial;PriEsp - IntegEsp
1;activo;2;Privada;200082;00;20008200;201041;1;activo;secretariacopello@gmail.com;INST MARIA BIANCHI DE COPELLO;INST MARIA BIANCHI DE COPELLO;RECOLETA;JOSE ANDRES PACHECO DE MELO;2455;105878,1218;104581,0258;01;02;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
1;activo;2;Privada;200083;00;20008300;201647;1;activo;secretariadg@safabaires.edu.ar;COLEGIO SAGRADA FAMILIA;COLEGIO SAGRADA FAMILIA;VILLA URQUIZA;BLANCO ENCALADA;5154;97813,0273;105923,933;15;12;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200084;00;20008400;200806;1;activo;dei_jic1_de18@bue.edu.ar;JIC Nº 01 DE 18 REPUBLICA ARGENTINA;JIC Nº 01 DE 18 REPUBLICA ARGENTINA;MONTE CASTRO;CERVANTES;1927;95804,2774;100834,9692;18;10;1;Ministerio de Educación;10;Dirección de Educación Inicial;1012;Jardines de Infantes Comunes (JIC);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;200085;00;20008500;200819;1;activo;dep_epc18_de18@bue.edu.ar;GENDARMERIA NACIONAL;GENDARMERIA NACIONAL;MONTE CASTRO;JUAN AGUSTIN GARCIA;5265;96002,2481;100243,9743;18;10;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200086;00;20008600;200808;1;activo;dep_epc4_de18@bue.edu.ar;CASIMIRO AURELIANO MACIEL;CASIMIRO AURELIANO MACIEL;VELEZ SARSFIELD;MARCOS PAZ;1732;96500,2524;100614,9449;18;10;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;1;Estatal;200089;00;20008900;200856;1;activo;dep_epc13_de19@bue.edu.ar;PRESBITERO ALBERTI;PRESBITERO ALBERTI;NUEVA POMPEYA;ITAQUI;2050;102883,8441;97296,25131;19;04;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;1;Estatal;200090;00;20009000;200862;1;activo;dep_epc19_de19@bue.edu.ar;JOSE MARTI;JOSE MARTI;VILLA SOLDATI;PJE. L E/LACARRA Y LAGUNA;;100664,994;96714,85851;19;08;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;2;Privada;200091;00;20009100;201646;1;activo;NPRIMARIO@ANUNCIACION.EDU.AR;COLEGIO PARR. NTRA SRA DE LA ANUNCIACION;COLEGIO PARR. NTRA SRA DE LA ANUNCIACION;VILLA URQUIZA;BARZANA;2040;97806,7246;105447,4407;15;12;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200095;00;20009500;201171;1;activo;DIVINOCORAZONINFO@DIVINOCORAZON.EDU.AR;INSTITUTO DIVINO CORAZON;INSTITUTO DIVINO CORAZON;PALERMO;REPUBLICA DOMINICANA;3586;104386,232;104390,528;02;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200096;00;20009600;200033;1;activo;EDREC1_DE1@BUE.EDU.AR/ ESCUELA1RECUP@YAHOO.COM.AR;ESCUELA INTEGRAL INTERDISCIPLINARIA N°01 DE 01;ESCUELA INTEGRAL INTERDISCIPLINARIA N°01 DE 01;RECOLETA;AYACUCHO;953;106188,1523;103467,4733;01;02;1;Ministerio de Educación;50;Dirección de Educación Especial;5051;Escuelas Integrales Interdisciplinarias;Nivel primario especial, Integración de modalidad especial;PriEsp - IntegEsp
1;activo;1;Estatal;200097;00;20009700;200811;1;activo;dei_jic4_de18@bue.edu.ar;JIC N° 04 DE 18;JIC N° 04 DE 18;MONTE CASTRO;LASCANO;4044;96789,2891;101645,9094;18;10;1;Ministerio de Educación;10;Dirección de Educación Inicial;1012;Jardines de Infantes Comunes (JIC);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;200098;00;20009800;202721;1;activo;JARDIN@INSTITUTODUAYEN.EDU.AR/PRIMARIA@INSTITUTODUAYEN.EDU.AR/SECUNDARIA@INSTITUTODUAYEN.EDU.AR;INSTITUTO EDUCACIONAL DUAYEN;INSTITUTO EDUCACIONAL DUAYEN;VILLA ORTUZAR;BALLIVIAN;2160;99096,5714;105603,6278;15;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;200098;01;20009801;201640;1;activo;PRIMARIA@INSTITUTODUAYEN.EDU.AR / SECUNDARIA@INSTITUTODUAYEN.EDU.AR;INSTITUTO EDUCACIONAL DUAYEN;INSTITUTO EDUCACIONAL DUAYEN;VILLA ORTUZAR;BALLIVIAN;2230;98997,4054;105606,7267;15;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario común, Nivel secundario común;PriCom - SecCom
1;activo;2;Privada;200099;00;20009900;201652;1;activo;SECRETARIA@ISVPALLOTTI.EDU.AR;INSTITUTO SAN VICENTE PALLOTTI;INSTITUTO SAN VICENTE PALLOTTI;VILLA URQUIZA;ECHEVERRIA;3920;99326,43;106371,6955;15;12;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
1;activo;2;Privada;200100;00;20010000;201371;1;activo;CESFJ_MEDIO@YAHOO.COM.AR  /  RECTORIASECUNDARIA@CESFJ.EDU.AR;CENTRO EDUCATIVO SAN FRANCISCO JAVIER;CENTRO EDUCATIVO SAN FRANCISCO JAVIER;PALERMO;JORGE LUIS BORGES;1883;103300,8498;104689,6748;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200102;00;20010200;202720;1;activo;secretaria@icv.edu.ar;INSTITUTO CANTO A LA VIDA;INSTITUTO CANTO A LA VIDA;VILLA LUGANO;PJE. CRISTÓBAL M. HICKEN;3117;98287,97158;95675,8836;13;08;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común;SecCom
1;activo;2;Privada;200102;01;20010201;201608;1;activo;secretaria@icv.edu.ar;INSTITUTO CANTO A LA VIDA;INSTITUTO CANTO A LA VIDA;VILLA LUGANO;ALVAREZ, CRISOSTOMO;5545;98182,3464;95618,33661;13;08;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
1;activo;1;Estatal;200103;00;20010300;200627;1;activo;dep_epc9_de13@bue.edu.ar;HOMERO MANZI;HOMERO MANZI;VILLA LUGANO;MIRALLA;2666;98286,0299;96282,96831;13;08;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;2;Privada;200104;00;20010400;201256;1;activo;MARIAAUXILIADORALABOCA@HOTMAIL.COM;INSTITUTO MARIA AUXILIADORA;INSTITUTO MARIA AUXILIADORA;BOCA;PUERTO DE PALOS;560;109290,1841;99253,64761;04;04;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín de infantes, Nivel primario común;JardCom - PriCom
1;activo;2;Privada;200105;00;20010500;201331;1;activo;dinadescuela1@gmail.com;INST. TOBAR GARCIA DINAD;INST. TOBAR GARCIA DINAD;CABALLITO;YERBAL;351;102566,6429;101445,579;07;06;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario especial, Educación integral para adolescentes y jóvenes - Especial;PriEsp - EducIntEsp
1;activo;1;Estatal;200106;00;20010600;200432;1;activo;DEAA_CENS23_DE8@BUE.EDU.AR;CENS Nº 23 DE 08;CENS Nº 23 DE 08;ALMAGRO;CARLOS SPEGAZZINI;450;103391,1195;101175,6428;08;05;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200106;01;20010601;200894;1;activo;DEAA_CENS23_DE8@BUE.EDU.AR;CENS Nº 23 DE 08;CENS Nº 23 DE 19;FLORES;JOSE HERNANDEZ S/N Y PRES. CAMILO TORRES Y TENORIO;;102029,4808;98338,63831;19;07;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200107;00;20010700;200342;1;activo;DEAA_CENS6_DE6@BUE.EDU.AR;CENS Nº 06 DE 06;CENS Nº 06 DE 06;BALVANERA;SAAVEDRA;15;105490,5076;102114,345;06;03;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200108;00;20010800;200966;1;activo;DEAA_CENS14_DE21@BUE.EDU.AR;CENS Nº 14 DE 21;CENS Nº 14 DE 21;VILLA LUGANO;SOLDADO DE LA FRONTERA;5140;99891,3157;93841,20981;21;08;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200110;00;20011000;200900;1;activo;dep_epc3_de20@bue.edu.ar;REPUBLICA FRANCESA;REPUBLICA FRANCESA;LINIERS;MONTIEL;153;94207,224;98699,08481;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;1;Estatal;200111;00;20011100;200914;1;activo;DEP_EPC17_DE20@BUE.EDU.AR;CARLOS MOREL;CARLOS MOREL;LINIERS;IBARROLA;7249;94053,2248;98636,09271;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200112;00;20011200;200915;1;activo;dep_epc18_de20@bue.edu.ar;REPUBLICA DE COREA;REPUBLICA DE COREA;LINIERS;MURGUIONDO;76;94941,2118;98805,05151;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;1;Estatal;200113;00;20011300;200912;1;activo;dep_epc15_de20@bue.edu.ar;REPUBLICA ISLAMICA DE PAKISTAN;REPUBLICA ISLAMICA DE PAKISTAN;LINIERS;AVDA. LISANDRO DE LA TORRE;550;94776,1922;98250,07101;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;2;Privada;200114;00;20011400;201363;1;activo;secretariainstitutosabelli@gmail.com;INSTITUTO MONSEÑOR SABELLI;INSTITUTO MONSEÑOR SABELLI;CABALLITO;VICTOR MARTINEZ;62;101660,1376;100670,7269;08;06;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
1;activo;2;Privada;200115;00;20011500;201732;1;activo;rectoriasecundario@ecpa.edu.ar;ESCUELA CRISTIANA DE LA PUERTA ABIERTA;ESCUELA CRISTIANA DE LA PUERTA ABIERTA;MONTE CASTRO;SANTO TOME;5130;95487,3254;101030,5592;18;10;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200116;00;20011600;201656;1;activo;INFO@NUEVOSAIRES.EDU.AR;NUEVOS AIRES;NUEVOS AIRES;VILLA URQUIZA;GALVAN;3256;97633,6544;107101,123;15;12;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común, Nivel superior no universitario común;MatCom - JardCom - PriCom - SecCom - SNUCom
1;activo;1;Estatal;200117;00;20011700;200576;1;activo;dei_jii1_de11@bue.edu.ar;JII N° 01 DE 11;JII N° 01 DE 11;FLORES;AVDA. SAN PEDRITO;341;99573,1303;99367,84421;11;07;1;Ministerio de Educación;10;Dirección de Educación Inicial;1013;Jardines de Infantes Integrales (JII);Nivel inicial común - Jardín de infantes;JardCom
1;activo;2;Privada;200118;00;20011800;201028;1;activo;PRIMARIAFILIIDEI@GMAIL.COM / RECTORIA.FILIIDEI@GMAIL.COM / nivelinicialfiliidei@gmail.com;INSTITUTO COMUNIDAD FILII DEI;INSTITUTO COMUNIDAD FILII DEI;RETIRO;VILLA 31 CALLE 5 ENTRE 6 Y 8;;107936,1809;105094,3629;01;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200119;00;20011900;200198;1;activo;DEAA_CENS51_DE4@BUE.EDU.AR;CENS Nº 51 DE 04;CENS Nº 51 DE 04;BARRACAS;RIO CUARTO;1993;108045,8677;97695,52631;04;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200119;01;20011901;200879;1;activo;DEAA_CENS51_DE4@BUE.EDU.AR;CENS Nº 51 DE 04;CENS Nº 51 DE 19;VILLA SOLDATI;MARTINEZ CASTRO Y PJE. D;;100672,0077;97043,85081;19;08;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200120;00;20012000;200012;1;activo;dep_epc13_de1@bue.edu.ar;GENERAL JOSE SAN MARTIN;GENERAL JOSE SAN MARTIN;SAN NICOLAS;SAN MARTIN;458;108193,085;102948,4009;01;01;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;1;Estatal;200121;00;20012100;200006;1;activo;dep_epc6_de1@bue.edu.ar;FRENCH Y BERUTI;FRENCH Y BERUTI;RETIRO;BASAVILBASO;1295;107915,1362;104016,3883;01;01;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;2;Privada;200123;00;20012300;201401;1;activo;PRIMARIA@CHILDRENS-BOSTON.EDU.AR;COLEGIO DE LOS NIÑOS;COLEGIO DE LOS NIÑOS;PALERMO;CHARCAS;3949;104043,1959;104749,699;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario común, Nivel secundario común;PriCom - SecCom
1;activo;2;Privada;200123;01;20012301;202298;1;activo;colbos@ciudad.com.ar;COLEGIO DE LOS NIÑOS;COLEGIO DE LOS NIÑOS;PALERMO;MALABIA;2370;104067,0084;104865,0576;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel secundario común;MatCom - JardCom - SecCom
1;activo;2;Privada;200124;00;20012400;201435;1;activo;JORGENEWBERY2000@YAHOO.COM.AR;"INSTITUTO ""JORGE NEWBERY""";"INSTITUTO ""JORGE NEWBERY""";COLEGIALES;TEODORO GARCIA;2449;101569,7019;106562,8916;09;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario especial;PriEsp
1;activo;2;Privada;200125;00;20012500;201424;1;activo;PRIMARIA@AMAPOLA.ESC.EDU.AR;AMAPOLA;AMAPOLA;PALERMO;NICARAGUA;4739;103377,8027;104684,6789;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario común;PriCom
1;activo;2;Privada;200126;00;20012600;201388;1;activo;NIVEL_SECUNDARIO@IEVP.COM.AR;INSTITUTO ESPAÑOL VIRGEN DEL PILAR;INSTITUTO ESPAÑOL VIRGEN DEL PILAR;COLEGIALES;AVDA. FEDERICO LACROZE;2950;101415,3002;105965,8478;09;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200127;00;20012700;201374;1;activo;ISML@ISML.ESC.EDU.AR;INST.SANTA MARIA DE LUJAN;INSTITUTO SANTA MARIA DE LUJAN;PALERMO;3 DE FEBRERO;760;102099,0297;106450,5111;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
